precision,recall,threshold
0.018443617537615274,0.926829268292683,0.004499685336689742
0.018452573648429914,0.926829268292683,0.004511278195488721
0.01850348969323162,0.926829268292683,0.004514060268099739
0.018506493506493506,0.926829268292683,0.00451487546653673
0.018509498295177788,0.926829268292683,0.0045201965250940435
0.01851250405975966,0.926829268292683,0.0045357649832783965
0.01852152721364744,0.926829268292683,0.004545454545454545
0.018536585365853658,0.926829268292683,0.0045480294910446705
0.01853959993494877,0.926829268292683,0.004554114719155979
0.018542615484710475,0.926829268292683,0.004559270516717326
0.018566775244299675,0.926829268292683,0.004567199421430278
0.018581907090464547,0.926829268292683,0.004568625315304375
0.018584936419954352,0.926829268292683,0.004571428571428572
0.018597063621533443,0.926829268292683,0.004576885867497672
0.01860009789525208,0.926829268292683,0.00457753530643099
0.01860313315926893,0.926829268292683,0.004584221748400853
0.01860920666013712,0.926829268292683,0.004592952052896661
0.018615284128020902,0.926829268292683,0.004602364223634134
0.018618324350808426,0.926829268292683,0.004618956407622076
0.018624407776507108,0.926829268292683,0.00463051803798515
0.018627450980392157,0.926829268292683,0.004630549266421056
0.01863049517895081,0.926829268292683,0.004647160068846815
0.01864268192968111,0.926829268292683,0.004649310255017733
0.018645731108930325,0.926829268292683,0.004651162790697674
0.018651832460732983,0.926829268292683,0.004658385093167702
0.018660991979047307,0.926829268292683,0.00466408453767017
0.018667103324054364,0.926829268292683,0.00466472561638688
0.018673218673218674,0.926829268292683,0.00468037261998569
0.018676277850589777,0.926829268292683,0.0046992481203007525
0.018691588785046728,0.926829268292683,0.004717098497660236
0.018694653984913087,0.926829268292683,0.004728370221327968
0.018700787401574805,0.926829268292683,0.004742388758782201
0.018709995076317085,0.926829268292683,0.004747351149920743
0.01871306631648063,0.926829268292683,0.004754558562591969
0.018716138565096043,0.926829268292683,0.0047619047619047615
0.01873459326211997,0.926829268292683,0.00477022977022977
0.018740752917968107,0.926829268292683,0.004770433861630009
0.018743834265044394,0.926829268292683,0.004770521919770573
0.018746916625555006,0.926829268292683,0.0047776561641000356
0.01875308438887975,0.926829268292683,0.004779774040310656
0.018756169792694965,0.926829268292683,0.004787126001351815
0.018759256211946684,0.926829268292683,0.004792642996064685
0.018762343647136272,0.926829268292683,0.004795918367346938
0.018771612053350897,0.926829268292683,0.004813088184036249
0.018774703557312252,0.926829268292683,0.004815409309791332
0.018790176363936047,0.926829268292683,0.004835164835164835
0.018793273986152326,0.926829268292683,0.004839924416250506
0.018799472295514513,0.926829268292683,0.004840779636734215
0.01880257298367145,0.926829268292683,0.004846938775510204
0.018805674694820192,0.926829268292683,0.004866468233851382
0.018827415359207268,0.926829268292683,0.004885959176295776
0.018836748182419035,0.926829268292683,0.004900938477580814
0.018839861179970253,0.926829268292683,0.0049019585410305135
0.01884297520661157,0.926829268292683,0.004904051172707889
0.018849206349206348,0.926829268292683,0.0049323592549685834
0.018858560794044667,0.926829268292683,0.0049346803807236665
0.018864802250537813,0.926829268292683,0.004935974297146266
0.018867924528301886,0.926829268292683,0.004936974789915966
0.01887104783976163,0.926829268292683,0.0049382716049382715
0.018874172185430464,0.926829268292683,0.0049440779849456076
0.018877297565822158,0.926829268292683,0.004947037432471595
0.01888042398145081,0.926829268292683,0.004948868464807625
0.018886679920477135,0.926829268292683,0.004956455167058167
0.01888980944490472,0.926829268292683,0.004962406015037594
0.018896071606166086,0.926829268292683,0.0049692934626642945
0.01889920424403183,0.926829268292683,0.004996866066149903
0.018902337920742827,0.926829268292683,0.005
0.018908608392768287,0.926829268292683,0.005005907771626859
0.01891174518911745,0.926829268292683,0.005014498969063333
0.018918021905077995,0.926829268292683,0.005016060832650824
